 7750.00	324.895395	0.631047	14.950000	7.880000
 7800.00	325.096326	0.612311	14.950000	7.880000
 7850.00	325.297579	0.594048	14.950000	7.880000
 7900.00	325.499153	0.576249	14.950000	7.880000
 7950.00	325.701047	0.558902	14.950000	7.880000
 8000.00	325.903257	0.542000	14.950000	7.880000
 8050.00	326.105784	0.525533	14.950000	7.880000
 8100.00	326.308626	0.509491	14.950000	7.880000
 8150.00	326.511781	0.493866	14.950000	7.880000
 8200.00	326.715248	0.478648	14.950000	7.880000
 8250.00	326.919025	0.463829	14.950000	7.880000
 8300.00	327.123112	0.449401	14.950000	7.880000
 8350.00	327.327506	0.435354	14.950000	7.880000
 8400.00	327.532206	0.421681	14.950000	7.880000
 8450.00	327.737211	0.408373	14.950000	7.880000
 8500.00	327.942519	0.395423	14.950000	7.880000
 8550.00	328.148130	0.382822	14.950000	7.880000
 8600.00	328.354041	0.370563	14.950000	7.880000
 8650.00	328.560252	0.358637	14.950000	7.880000
 8700.00	328.766761	0.347039	14.950000	7.880000
 8750.00	328.973567	0.335759	14.950000	7.880000
 8800.00	329.180669	0.324792	14.950000	7.880000
 8850.00	329.388065	0.314130	14.950000	7.880000
 8900.00	329.595754	0.303765	14.950000	7.880000
 8950.00	329.803735	0.293692	14.950000	7.880000
 9000.00	330.012007	0.283903	14.950000	7.880000
 9050.00	330.220568	0.274392	14.950000	7.880000
 9100.00	330.429417	0.265152	14.950000	7.880000
 9150.00	330.638554	0.256177	14.950000	7.880000
 9200.00	330.847977	0.247460	14.950000	7.880000
 9250.00	331.057684	0.238996	14.950000	7.880000
 9300.00	331.267675	0.230779	14.950000	7.880000
 9350.00	331.477948	0.222802	14.950000	7.880000
 9400.00	331.688502	0.215059	14.950000	7.880000
 9450.00	331.899337	0.207546	14.950000	7.880000
 9500.00	332.110451	0.200257	14.950000	7.880000
 9550.00	332.321843	0.193185	14.950000	7.880000
 9600.00	332.533511	0.186326	14.950000	7.880000
 9650.00	332.745456	0.179674	14.950000	7.880000
 9700.00	332.957675	0.173224	14.950000	7.880000
 9750.00	333.170168	0.166972	14.950000	7.880000
 9800.00	333.382933	0.160911	14.950000	7.880000
 9850.00	333.595970	0.155038	14.950000	7.880000
 9900.00	333.809278	0.149347	14.950000	7.880000
 9950.00	334.022855	0.143834	14.950000	7.880000
10000.00	334.236700	0.138495	14.950000	7.880000
10050.00	334.450813	0.133324	14.950000	7.880000
10100.00	334.665192	0.128317	14.950000	7.880000
10150.00	334.879837	0.123470	14.950000	7.880000
10200.00	335.094747	0.118779	14.950000	7.880000
10250.00	335.309920	0.114240	14.950000	7.880000
10300.00	335.525355	0.109848	14.950000	7.880000
10350.00	335.741052	0.105600	14.950000	7.880000
10400.00	335.957010	0.101491	14.950000	7.880000
10450.00	336.173228	0.097519	14.950000	7.880000
10500.00	336.389704	0.093678	14.950000	7.880000
10550.00	336.606438	0.089966	14.950000	7.880000
10600.00	336.823429	0.086379	14.950000	7.880000
10650.00	337.040676	0.082914	14.950000	7.880000
10700.00	337.258179	0.079567	14.950000	7.880000
10750.00	337.475935	0.076334	14.950000	7.880000
10800.00	337.693945	0.073213	14.950000	7.880000
10850.00	337.912207	0.070200	14.950000	7.880000
10900.00	338.130721	0.067293	14.950000	7.880000
10950.00	338.349486	0.064487	14.950000	7.880000
11000.00	338.568501	0.061781	14.950000	7.880000
11050.00	338.787764	0.059171	14.950000	7.880000
11100.00	339.007276	0.056655	14.950000	7.880000
11150.00	339.227035	0.054229	14.950000	7.880000
11200.00	339.447041	0.051891	14.950000	7.880000
11250.00	339.667292	0.049639	14.950000	7.880000
11300.00	339.887788	0.047469	14.950000	7.880000
11350.00	340.108528	0.045379	14.950000	7.880000
11400.00	340.329512	0.043367	14.950000	7.880000
11450.00	340.550737	0.041431	14.950000	7.880000
11500.00	340.772205	0.039567	14.950000	7.880000
11550.00	340.993913	0.037774	14.950000	7.880000
11600.00	341.215862	0.036050	14.950000	7.880000
11650.00	341.438049	0.034392	14.950000	7.880000
11700.00	341.660476	0.032798	14.950000	7.880000
11750.00	341.883140	0.031267	14.950000	7.880000
11800.00	342.106041	0.029796	14.950000	7.880000
11850.00	342.329178	0.028382	14.950000	7.880000
11900.00	342.552551	0.027025	14.950000	7.880000
11950.00	342.776158	0.025723	14.950000	7.880000
12000.00	343.000000	0.024473	14.950000	7.880000
12050.00	343.786289	0.024696	14.950000	7.880000
12100.00	344.574381	0.024921	14.950000	7.880000
12150.00	345.364280	0.025148	14.950000	7.880000
12200.00	346.155989	0.025378	14.950000	7.880000
12250.00	346.949513	0.025609	14.950000	7.880000
12300.00	347.744856	0.025843	14.950000	7.880000
12350.00	348.542022	0.026079	14.950000	7.880000
