  210 ''''     0    0       0
   86 LEX  72422   38.05  -84.60 0301 Lexington/Bgf, KY
 1026 LEZL     0   37.40   -5.90   34 Seville
 1027 LFBD     0   44.80   -0.70   49 Bordeaux
 1028 LFBO     0   43.60    1.40  152 Toulouse
 1029 LFBT     0   43.10    0.00  363 Lourdes
 1030 LFBZ     0   43.40   -1.50   74 Biarritz
 2060 LFI  
 1214 LFK  
 1031 LFKB     0   42.50    9.50    8 Bastia (Corsica)
 1032 LFKC     0   42.60    8.80   64 Calvi
 1033 LFKJ     0   41.90    8.80    5 Ajaccio
 1034 LFLC     0   45.80    3.10  332 Clermont Ferrond
 1035 LFLL     0   45.90    4.90  249 Lyon/satolas
 1036 LFLS     0   45.30    5.30  396 Grenoble
 1037 LFML     0   43.40    5.20   22 Marseille
 1038 LFMN     0   43.60    7.20    3 Nice
 1039 LFMP     0   42.80    2.90   41 Perpignan
 1040 LFMT     0   43.60    3.90    5 Montpellier
  529 LFPG 07157   49.02    2.53  109 Charles De Gaul, FR
 1041 LFPO     0   48.70    2.40   89 Paris (ORL)
 1042 LFRB     0   48.40   -4.40   99 Brest
 1043 LFRH     0   47.80   -3.50   51 Lorient
 1044 LFRS     0   47.20   -1.60   27 Nantes
 1045 LFSB     0   47.60    7.50  269 Bale/Mulhouse
 1046 LFST     0   48.50    7.60  153 Strasbourg
  271 LFT      0   30.20  -92.00   13 Lafayette, LA 
 1047 LFTW     0   43.80    4.40   94 Nimes
   87 LGA  72503   40.77  -73.90 0013 New York (La Guardia), NY
 2267 LGA0 
 1048 LGAT     0   37.90   23.70   20 Athens
 2262 LGAV 
   88 LGB  72297   33.82 -118.15 0012 Long Beach, CA
 1049 LGIR     0   35.30   25.10   35 Iraklion
 1050 LGKR     0   39.30   19.50   46 Corfu
 1280 LGN  
 1051 LGRP     0   36.30   28.10    5 Rhodes
 1052 LGTS     0   40.50   22.90    6 Thessaloniki
 1771 LGW  
 1053 LHBP     0   47.40   19.20  150 Budapest
 2921 LHE   41641  31.52  74.40  213  Allama/Lahore Intl, PK
 1605 LHI  
  253 LHR  07315   46.15   -1.15   10 La Rochelle, FR
 1054 LICC     0   37.50   15.10   12 Catania
  329 LIH  10006   21.98 -159.35   31 Lihue, HI
  864 LII  
  302 LIM      0    0       0  
  262 LIMC 16066   45.62    8.73  211 Milano/Malpensa, IY 
 1056 LIMF     0   45.10    7.60  301 Turin
 1057 LIMJ     0   44.50    8.80    3 Genoa
 1058 LIML     0   45.50    9.30  107 Milan/Linate
 1380 LIMN     0   45.53    8.67  180 Cameri, IY
 1667 LIPA 
 1059 LIPE     0   44.50   11.30   38 Bologna
 1060 LIPX     0   45.40   10.90   72 Verona
 1061 LIPZ     0   45.50   12.30    2 Venice
  573 LIR  
 1062 LIRF     0   41.80   12.20    4 Rome/Fiumicino
 1063 LIRN     0   40.90   14.30   90 Naples
 1064 LIRP     0   43.80   10.30    2 Pisa
 1308 LIS  
   89 LIT  90015   34.73  -92.23 0078 Little Rk/Adams, AR
 1065 LJLJ     0   46.30   14.50  384 Lubljana
 1907 LJS  
 2433 LJT  
  401 LKA  
  477 LKB  
  471 LKC  
  409 LKD  
  467 LKE  
  411 LKF  
  561 LKG  
 1449 LKH  
  459 LKI  
  485 LKJ  
  392 LKK      0    0       0  
  412 LKL  
  450 LKM  
 1475 LKN  
  458 LKO  
  414 LKP  
 1066 LKPR     0   50.10   14.20  380 Prague
  466 LKR  
  432 LKS  
  413 LKT  
 2555 LKV  
 2697 LKX  
  826 LLB  
 1067 LLBG     0   32.10   34.90   41 Tel Aviv
 2538 LLL  
  828 LLP  
 1255 LMD  
  481 LMG  
 2547 LMK  
  504 LMM  
 1068 LMML     0   36.10   14.30   91 Luqa (Malta)
 2586 LMN  
  526 LMP  
  520 LMR  
  507 LMS  
  508 LMW  
  506 LMY  
   90 LNK  72551   40.85  -96.75 0362 Lincoln, NE
 2931 LNZ   0     48.23 14.19 298 Linz, AT
 2508 LOU  
 1069 LOWW     0   48.10   16.50  182 Vienna
 1512 LOXG 11240   46.990  15.439 339 Graz, Austria
  825 LPA  
  396 LPB  
 1548 LPC  
 2754 LPD  
 1070 LPFB     0   43.40   -0.40  187 Pau
 1071 LPFR     0   37.00   -8.00    7 Faro
 1072 LPFU     0   32.70  -16.80   57 Funchal
 3092 LPG  
 2561 LPL  
 1649 LPP  
 1073 LPPR     0   41.30   -8.70   69 Porto
 1074 LPPT     0   38.80   -9.10  113 Lisbon
 3099 LPV  
 1823 LPZ  
 1075 LQSA     0   43.90   18.30  520 Sarajevo
 2620 LRB  
 1076 LRBS     0   44.70   26.10   90 Bucharest/Baneasa
 2659 LRD  
 2961 LRD  72252  27.53  -99.47 156 Laredo, TX/US
  717 LRF  
 1666 LRM  
 2189 LSE      0   43.88  -91.26 0199 La Crosse Muni
  811 LSF  
 1077 LSGG     0   46.10    6.10  430 Geneva
  491 LSP  
  479 LSV  
 1078 LSZH     0   47.50    8.50  431 Zurich
 1079 LTAC     0   39.90   32.50  953 Ankara
 1662 LTAG 
 1080 LTBA     0   40.90   28.80   47 Istanbul
 1081 LTBJ     0   38.30   27.10  125 Izmir
 2950 LTBS  17295 36.71 28.79 6 Dalaman, TR 
  515 LTI  
  433 LTJ  
 1237 LTM  
 1393 LTN  
 1982 LTS  
  635 LTU      0    0       0   
  514 LTX  
  877 LVR  
  830 LVS  
 2707 LWS  
 1082 LWSK     0   42.00   21.70  238 Skopje
 1083 LYBE     0   44.80   20.30  102 Belgrade
 2567 LYPR  13481   42.34   21.02  545 Pristina, Serbia/Montenegro
 1531 LYS  
 2565 LZIB  11816   48.17   17.21  133 Bratislava, Slo. Rep.
 2736 M0A  
 3133 M4A  
  382 MAA  43279   13.00   80.18   16 Madras, India 
 2740 MAC  
  880 MAD  41216   24.43   54.46    5 Bateen, UAE  
 1188 MAF  
 1315 MAN  
  627 MAO  
 1988 MAR  
 2566 MARI  13026   46.50   15.70  265 Maribor, Slovenia
  312 MAT      0    0       0   
 1731 MBD  
 2444 MBF  
 3124 MBG  
 1546 MBJ  
  206 MBS      0   43.53  -84.08  204 Tri-City/Saginaw, MI
 2075 MBY  
 3044 MCF  
 2857 MCG  70231  62.97  -155.62 103   MCGRATH, AK
   91 MCI  72446   39.32  -94.72 0312 Kansas City Intl, MO
 2001 MCM  
  196 MCO  72205   28.43  -81.32   32 Orlando Jetport, FL
 1828 MCQ  
 2663 MCS  
 2664 MCU  
 2186 MCW      0   43.16  -93.33 0369 Mason City Muni
 1734 MCZ  
 1429 MDB  41194   25.25   55.36   10 Dubai, UAE  
 1168 MDD  
 1557 MDE  
 3109 MDJ  
 1507 MDO  
 1903 MDP  
 2281 MDS  
   92 MDT  90016   40.20  -76.77 0094 Middletwn/Olmstd, PA
  217 MDW  72534   41.78  -87.75  188 Chicago/Midway, IL
 1778 MED  
 2811 MEG  
  365 MEL      0  -37.73  144.90   85 Melbourne/Essendon, AUS
   93 MEM  72334   35.05  -90.00 0087 Memphis Intl, TN
   94 MEX  76679   19.43  -99.07 2234 Mexico City, MX
   95 MFE  90017   26.18  -98.23 0033 Miller Intl., TX
   96 MFR  72597   42.37 -122.87 0401 Medford, Or
  771 MGA      0    0       0  
 2137 MGE  
  263 MGG      0    0       0
 1472 MGGT 78641 14.58   -90.53  1509 Guatamala City, GU
  599 MGL      0   20.52 -103.32 1528 Guadalajara/Don Miguel, MX 
  655 MGM  72226   32.30  -86.40   62 Montgomery, AL 
 2634 MGT  
 1985 MHK  
 2947 MHQ   0     60.12 19.90 5 Mariehamn, FI
  247 MHR      0   38.57 -121.30   29 Mather AFB, CA  
   97 MHT  90018   42.93  -71.43 0071 Manchester, NH
 1175 MHW  
  632 MHrm     0    0       0 
   98 MIA  72202   25.82  -80.28 0004 Miami Intl, FL
 3141 MIA" 
 2053 MIA# 
 2635 MIA0 
 2074 MIA2 
 2727 MIA6 
 2899 MIB  
 3088 MIJ  
 2098 MIK  
 1610 MIQ  
  792 MJA  
 1761 MJB  
 1700 MJP  
 3082 MJZ  
  512 MKA      0   6.192 100.401    4 Sultan Abdul Halim
 1350 MKC      0   39.12  -94.60  231 Kansas City MUNI, MO
  609 MKD  48657    3.78  103.22   16 Kuantan (AFB), Malasya
   99 MKE  72640   42.95  -87.90 0211 Milwaukee/Mtchll, WI
  651 MKG  72636   43.17  -86.27  193 Muskegon County, MI
  597 MKJ      0    0       0   
  787 MKJP 78397   17.93  -76.78    9 Kingston, JM 
 1673 MKJS 78388   18.50  -77.91    1 Montego Bay/Sangster, JM
  223 MKK  10007   21.15 -157.10  137 Kaunakakia, HI
  748 MKL      0   35.60  -88.92  132 Mckellar/Jackson, TN
  317 MKP      0    0       0  
 1590 MLB  
 1946 MLC  
  536 MLI  72544   41.45  -90.52  181 Moline/Quad City, IL
 1172 MLO  
 3081 MLP  
 2181 MLU      0   32.51  -92.04 0024 Monroe Regional
 2363 MLY  
  381 MMA  02636   55.55   13.37  106 Malmo-Sturup, SWEDEN 
 1313 MMC  
 2424 MMCZ 
  782 MME  76679   19.43  -99.08 2231 Mexico Int'l, MX
 1224 MMG  
 2120 MMGL     0   20.52 -103.32 1528 Guadalajara/Don Miguel, MX
 2336 MMK  
 2463 MML  94866  -37.67  144.83   14 Melbourne Intl, AU 
  193 MMM      0  -22.80  148.70  166 Middlemount, AU
 2714 MMMN 
  784 MMMX     0   19.43  -99.10 2238 Mexicali, MX 
 1469 MMMY 76393 25.78  -100.10   387 Monterrey Intl, MX
 2897 MMP  
 2423 MMPR 
 1976 MMR  
 1508 MMS  26850   53.93   27.63  231 Minsk, Belarus 
 2422 MMSD 
  779 MMU      0   40.80  -74.42   57 Morristown, NJ
 2366 MMUN 76599 21.04  -86.88   6  Cancun Intl, MX
  277 MMX  02636   55.55   13.37  106 Malmo/Sturup, SN  
  777 MMY      0   25.78 -100.10  387 Monterrey/Gen Maria
 2551 MNG  
  100 MNL  99044   14.52  121.02 0016 Manila/Luzon, PH
 2126 MNN  
 1427 MNR  
  101 MOB  72223   30.68  -88.25 0067 Mobile/Bates, AL
 2454 MOT  
 2044 MOU  
 1157 MPK  
  846 MPR  
  248 MPT      0    0       0  
  102 MPTO 78792    9.05  -79.37 0011 Tocumen/Gen. OM
 2180 MQT      0   46.35  -87.40 0372 Sawyer Intl, MI
 2713 MRB  
  646 MRH      0    0       0   
  291 MRO      0    0       0 
  103 MROC 78762    9.93  -84.10 0931 San Jose, CS
 2068 MRT  
  256 MRY      0   36.58 -121.85   67 Monterey Pninsla, CA
 1707 MSD  
  363 MSJ      0    0       0   
  202 MSL      0   34.75  -87.62  168 Muscle Shoals, AL 
  560 MSLP     0   13.44  -89.06   30 El Salvador Int, BA
  104 MSN  72641   43.13  -89.33 0264 Madison/Dane, WI
  744 MSO  72773   46.92 -114.08  976 Missoula/Johnson, MT
  105 MSP  72658   44.88  -93.22 0256 Mineapolis-St Pl, MN
 2887 MSQ  
  106 MSY  72231   29.98  -90.25 0009 New Orleans Intl, LA
 2456 MTC  
  107 MTJ  90019   38.50 -107.88 1755 Montrose Airport, CO
 1422 MTPP 78439   18.58  -72.29   37 Port-au-Prince, Haiti
  108 MTY  76394   25.87 -100.23 0448 Monterrey Intl, MX
  349 MUC  10870   48.35   11.78  448 Munich Intl., Germany 
  323 MUHA 78325   23.17  -82.35   50 Habana, CU
 1978 MUM  
 1358 MUN  
 1975 MVD  
 1470 MVI  
  281 MWC      0   43.12  -88.05  227 Milwaukee/Tmmrmn, WI
 1084 MWCR     0   19.30  -81.30    3 Grand Cayman
 2260 MWH  
  615 MXF      0   32.38  -86.37   51 Maxwell AFB, AL
  299 MXP  16066   45.62    8.73  211 Milano/Malpensa, IY
  278 MYN      0    0       0  
 1718 MZJ  
 1277 N02  
 3075 NAA  
 1301 NAN  
  873 NAO  
 3071 NAP  
  664 NAS      0    0       0  
 1435 NBC  
 1366 NCA      0   12.50  -70.00   32 Aruba
 3049 NCB  
 1684 NCC  78988   12.19  -68.96    9 Curacao, Neth. Antilles 
 1565 NCM  78866   18.04  -63.11    4 St. Maarten, Neth. Antilles  
 1965 NCN  
 2679 NCS  
 1806 NCY  
 2627 NDB  
 2840 NDY  
 2791 NED  
  605 NEW      0   30.03  -90.03   3  New Orleans/Lkfr, LA
  315 NFFN 91680  -17.75  177.45   18 Nandi/Nadi Intl FJ
 3056 NFW  
 2781 NGA  
 1675 NGM  
 1943 NGO  
 1752 NGU  
 2108 NHL  
 2077 NHR  
 1248 NHT  
 2104 NIA  
 1116 NJJC 
 3095 NJK  
  441 NKA      0    0       0   
  595 NKB      0    0       0   
  428 NKC      0    0       0   
  473 NKD      0    0       0   
  660 NKE      0    0       0   
  431 NKJ      0    0       0   
  544 NKL      0    0       0   
  696 NKM      0    0       0   
  534 NKP      0    0       0   
  478 NKS      0    0       0   
  340 NKT  72309   34.85  -76.88   13 Cherry Pt Mcas, NC
 1738 NKW  
 1484 NKX  
  774 NMG  78741   12.15  -86.17   50 Managua/Augusto, NK
 3084 NNA  
  808 NNG  
  384 NNN  29634   55.03   82.90  177 Novosibirsk/Tol, Russia
 1154 NNT  
 2509 NNX  
 2289 NOZ  
 2358 NQX  
 2732 NRD  
  237 NRT  47662   35.68  139.77 0036 Narita, Tokyo, JP (Unofcl)
 1218 NSFA 
 3051 NSY  
  769 NTAA 91938  -17.55 -149.62    2 Tahiti Island, PF
 2147 NTD  
 1476 NTN  
 1897 NTU  
 1572 NUN  
 1749 NUQ  
 1263 NWWW 
  242 NZAA 93110  -37.02  174.82    6 Auckland Intl., NZ
 1201 NZCH 93781  -43.483 172.516  37 Christchurch, NZ
 1303 NZOH 93401  -40.21  175.39   50 Ohakea, NZ
 1202 NZQN 95951  -45.017 168.733 357 Queenstown, NZ
 1200 NZWN 93439  -41.333 174.8    13 Wellington, NZ
  837 NZY  
 2895 OAC  
  895 OAH  47936   26.20  127.68 0053 Naha Airport, JP  
  109 OAK  72493   37.73 -122.22 0003 Oakland, CA 
 1378 OBBI     0   26.27   50.63    2 Bahrain, Bahrain
 1708 OBG  43295  12.95 77.67  888 Bangalore, IN 
  894 ODN  
 2960 ODO      0  31.92 -102.39 914 Odessa-Schlmyr Fld, TX/US
 2500 OEAB  41112   18.23   42.65 2090 Abha, SD
 2490 OEAH  40420   25.30   49.48  179 Al-Ahsa, SD
 2497 OEBA  41055   20.30   41.65 1672 Baha, SD
 2499 OEBH  41084   19.98   42.63 1167 Bisha, SD
 1085 OEDF  40417   26.43   49.80   12 Dammam, SD
 2492 OEDW  40435   24.48   44.37  850 Al-Dawadami, SD
 2503 OEGN  41140   16.88   42.58    6 Jazan, SD
 2488 OEGS  40405   26.30   43.77  648 Gassim, SD
 2480 OEGT  40360   31.40   37.28  509 Guriat, SD
 2486 OEHL  40394   27.43   41.68 1015 Hail, SD
 1354 OEJN  41024   21.70   39.18   15 Jeddah, SD
 2485 OEKK  40377   27.92   45.52  413 Hafr Al-Batin, SD
 1895 OEMA  40430   24.55   39.70  654 Al-Madinah, SD
 2501 OENG  41128   17.62   44.42 1214 Najran, SD
 2483 OEPA  40373   28.32   46.13  358 Al-Qaisumah, SD
 2482 OERF  40362   29.62   43.48  449 Rafha, SD
 2493 OERK  40437   24.93   46.72  614 Riyadh, SD
 2479 OERR  40357   30.90   41.13  555 Arar, SD
 1390 OERY  40438   24.71   46.72  635 Riyadh, Saudi Arabia
 2502 OESH  41136   17.47   47.10  689 Sharorah, SD
 2481 OESK  40361   29.78   40.10  689 Al-Jouf, SD
 2484 OETB  40375   28.38   36.60  778 Tabuk, SD
 2496 OETF  41036   21.48   40.55 1478 Taif, SD
 2478 OETR  40356   31.68   38.73  855 Traif, SD
 2498 OEWD  41061   20.50   45.25  629 Wadi Al-Dawasser, SD
 2487 OEWJ  40400   26.20   36.48   20 Al-Wejh, SD
 2494 OEYN  40439   24.13   38.07    8 Yanbu, SD
 2009 OFW  
  110 OGG  10003   20.90 -156.43 0015 Kahului, Maui, HI
 2820 OIFM 
 2803 OIIE 
 1392 OIII 40754   35.69   51.31 1208 Tehran/Mehrabad, Iran
 1658 OIL  
 2818 OIMM 
 2703 OIT  
 2864 OITT 
 1086 OJAI     0   31.80   36.00  730 Amman
 1813 OJAM 
 1375 OJAQ 40340   29.61   35.02   53 Aquaba, Jordan
 1857 OJJ  
  407 OKA      0    0       0  
 1385 OKBK 40582   29.23   47.98   63 Kusait, Kuwait
  111 OKC  72353   35.40  -97.60 0392 Ok City/W.Rogers, OK
  398 OKD      0    0       0  
  596 OKE      0    0       0  
 1657 OKF  
  430 OKJ  47929   26.33  126.80    5 Kumejima Island, JP
  310 OKL  72493   37.73 -122.22 0003 Oakland, CA
  610 OKM      0    0       0  
 3115 OKO  
  648 OKP      0    0       0   
  577 OKR      0    0       0  
  419 OKS      0    0       0 
 2928 OLB   16531 40.89 9.52 11 Olbia, IT
 1416 OLBA 40100   33.81   35.49   27 Beirut Intl, Lebanon
 2539 OLM  
  112 OMA  72550   41.30  -95.90 0299 Omaha/Eppley, NE
 1371 OMAA 41217   24.43   54.65   27 Abu Dhabi, UAE
 1372 OMAD 41216   24.43   54.46    5 Bateen, UAE
 1381 OMDB 41194   25.25   55.36   10 Dubai, UAE
  543 OMG      0    0       0  
 1264 OMM      0   13.00   80.20   15 Madras, IN 
  568 OMR      0    0       0  
 1852 OMRK 
  540 OMS  41256   23.59   58.28   15 Muscat/Seeb, Oman
 2724 ONJ  
 2426 ONN  
  113 ONT  90020   34.05 -117.62 0293 Ontario Intl, CA
 2446 OOD  
 1389 OOMS 41256   23.59   58.28   15 Muscat/Seeb, Oman
 2085 OOO  
 3061 OOY  
  620 OPA      0    0       0  
 2836 OPD  
  614 OPF      0   25.90  -80.28    3 Miami/Opa Locka, FL 
 1306 OPO  
 1887 OPPX 
 1399 OPRN 41571   33.62   73.10  508 Islamabad/Chaklala, Pakistan
  852 OQQ  
  114 ORD  72530   41.98  -87.90 0203 Chicago/Ohare, IL
 1871 ORD! 
 2841 ORD0 
  292 ORF      0   37.13  -76.49   13 Newport News/Wlmsbg, VA
  115 ORL  90021   28.55  -81.33 0034 Orlando-Herndon, FL
 2719 ORR  
  636 ORT      0    0       0   
 1087 OSDI     0   33.30   36.50  615 Damascus
 1569 OSL  
 2507 OSM  
  797 OTJ  
 1479 OTN  
 2690 OUI  
 2942 OUL   0     64.93 25.35 14 Oulu, FI-OL
 1361 OWW  
 2514 OYSN  41404 15.48   44.22  2206 Sana'a, YE
 1120 OYYR 
 1770 P6D  
  303 PAE      0   47.92  -122.28 184 Paine/Everett, WA 
 1441 PAED 70272   61.25 -149.80   65 Elmendorf AFB, AK
 1192 PAE_ 
  275 PAF      0    0       0   
 1164 PAFA 
 2174 PAH      0   37.06  -88.77 0124 Barkley Regional
 2907 PAKU     0  70.32  -149.59  20   KUPARUK ARPT, AK 
  225 PAN      0    0       0   
  598 PANC 70273   61.17  -150.02  40 Anchorage Intl, AK
 1810 PAP  
 2646 PAX  
 2785 PAZ  
 2761 PBA  
  257 PBC  76685   19.03  -98.20 2166 Puebla, MX 
 2340 PBH  
  116 PBI  72203   26.68  -80.12 0007 West Palm Beach, FL
 1302 PBJ  
 2526 PBP  
 2855 PBV      0  56.6   -169.7   38   ST. GEORGE, AK
 1820 PCL  
 1720 PDC  
 2623 PDI  
 2723 PDK  
 1995 PDQ  
 2711 PDT  
  117 PDX  72698   45.60 -122.60 0007 Portland, OR
  656 PDZ      0    0       0  
 1527 PEA  
  589 PEK      0    0       0  
  118 PEN  99043    5.30  100.27 0004 Penang/Bayan, LE
  353 PFA      0    0       0    
 3100 PFG  
  261 PFLL     0    0       0   
 1417 PGUM 91217   13.48  144.80   91 Guam Intl, Guam
  326 PHAD     0    0       0   
 2806 PHD  
 1335 PHF  
 1186 PHI  
  351 PHKO     0   19.73 -156.05   13 Keahole Kona Intl, HI
  119 PHL  72408   39.92  -75.18 0005 Philadelphia, PA
 1465 PHN? 
  284 PHNL 91182   21.35 -157.93    5 Honolulu Intl, HI  
 1499 PHO? 
  624 PHOG 91190   20.90 -156.43   20 Kahului Airport, HI
 2815 PHP  
 1987 PHTO 
  120 PHX  72278   33.43 -112.02 0337 Phoenix/Sky Hrbr, AZ
  121 PIA  72532   40.67  -89.68 0200 Peoria, IL
 2171 PIB      0   31.47  -89.34 0090 Hattiesburg-laurel Regional
  226 PIE  72211   27.97  -82.53    3 Tampa/St. Petersburg, FL
 1880 PIH  
  378 PIM      0  -12.00  -77.10   13 Lima
 2170 PIR      0   44.38 -100.29 0530 Pierre Regional
  122 PIT  72520   40.53  -80.23 0359 Pittsburgh, PA
  330 PJFK     0    0       0  
 2619 PJM  
 1954 PJU  
  519 PKA      0  -20.72  116.77    9 Karratha 
 1267 PKB  
  766 PKD      0   46.90  -95.07 440  Park Rapids Muni, MN 
 1505 PKL  
  554 PKM      0    0       0   
 2888 PKP  
 2708 PLA  
 2837 PLB  
 1490 PLC  
 2286 PLD  
  581 PLL      0    0       0   
 2168 PLN      0   45.57  -84.80 0219 Pellston Arpt.
 1549 PLS  
 2701 PLZ  
 1702 PMD  
  806 PMDY 91066   28.22 -177.37    4 Midway Island, HI
 2056 PMI  
 2930 PMO   0     38.17 13.09 20 Palermo Intl, IT
 3098 PNA  
  859 PNL  
 2699 PNS  
 2956 PNS  72222  30.47  -87.20  36 Pensacola, FL/US
 1699 POB  
 1638 POP  
 1544 POS  
  123 POU  90038   41.63  -73.88 0050 Poughkeepsie, NY
 2760 PPB  
 1309 PPR  
 1310 PPT  
 2734 PPV  
 1253 PPX  
 2518 PQS  
 1991 PRG  
 1959 PRV  
 2321 PSD  
 1604 PSM  
 1777 PSO  
  124 PSP  90040   33.83 -116.50 0146 Palm Springs, CA
 1980 PTA  
 2801 PTG  
  377 PTK      0   42.67  -83.42  299 Pontiac, MI
  125 PTO  90022   18.50  -67.13 0238 Rafael Hernandez, PR
  677 PTY      0    0       0   
  807 PUB  
 3091 PUC  
 2717 PUD  
 1669 PUG  
 1553 PUJ  
 1818 PUN  
 2835 PUO      0  70.25  -148.34  14   PRUDHOE BAY, AK
 1930 PUS  
  126 PVD  72507   41.73  -71.43 0019 Providence/Green, RI
 1351 PVG  98558   11.03  125.73   60 Guiuan/Samar,PH
 2071 PVN  
  548 PVR  76601   20.68 -105.25    6 Puerto Vallarta, MX
 1993 PVS  
 2796 PVU  
 2612 PWA  
  127 PWM  72606   43.65  -70.32 0020 Portland, ME
 1259 PYO  
 1160 PgOc 
 1927 QAE  
 1928 QHM  
 2361 QIO  
  860 QIT  
  539 QKA      0    0       0   
  884 QKC  
  593 QKL      0    0       0  
  707 QKM      0    0       0   
  879 QKS  
 2647 QLC  
 1278 QLM  
 2287 QMX  
 1981 QNL  
 2148 QNT  
 1336 QPG  
 2871 QPK  
  817 QPS  
 2089 QQG  
 2118 QRD  
 2505 QUI  
 2327 QVL  
 1766 R3W  
  545 RAP  72662   44.05 -103.07  970 Rapid City Rgnl, SD
 2694 RBB  
 2527 RCA  
 1418 RCKH 46740   22.58  120.35    9 Kaohsiung Intl, Taiwan
  128 RCTP 46686   25.08  121.22 0033 Chiang Kai Shek, TW
 2669 RCY  
 2599 RDD  
 2429 RDF  
  129 RDU  72306   35.87  -78.78 0134 Raleigh-Durham, NC
 2622 REA  
 2654 RED  
 1497 REE  
 1226 RFC  
  130 RFD  72543   42.20  -89.10 0226 Rockford, IL
 2166 RHI      0   45.63  -89.47 0494 Rhinelander-oneida County
 1924 RHL  
  131 RIC  72401   37.50  -77.33 0054 Richmond/Byrd, VA
 2105 RIN  
 2875 RIT  
 1663 RIV  
  132 RJAA 47686   35.77  140.38    7 New Tokyo Intl, JP
  236 RJBB     0   34.43  135.24    7 Kansai Intl.
 1867 RJC  
  587 RJCC 47425   42.80  141.67   30 Chitose, JP
 2266 RJFF  47808 33.58  130.45    12 Fukuoka/Itazuke, JP
 2276 RJFK  47827 31.80  130.72   276  Kagoshima, JP
 2272 RJFT  47819 32.84  130.86   196  Kumamoto, JP
 2278 RJNN  47635 35.25  136.93    17  Nagoya, JP
 2273 RJNT  47607 36.65  137.19    29  Toyama, JP
 2275 RJOM  47887 33.83  132.70     8  Matsuyama, JP
 2270 RJOO  47771 34.78  135.45    15  Osaka Intl/Itami, JP
 2274 RJSF      0 37.23  140.43   372  Fukushima, JP
 1156 RJTT 
  400 RKA      0    0       0  
  705 RKB      0    0       0  
  406 RKC  97300   -8.63  122.25    3 Maumere/Wai, ID  
 1300 RKD  
 1630 RKE  
  882 RKG  
  709 RKJ      0    0       0   
 2913 RKJJ      0   35.07  126.49   14 Kwangju, KO
 2914 RKJK      0   35.55  126.37    9 Gunsan, KO
 2915 RKJM      0   34.45  126.23    7 Mokpo, KO
 2916 RKJY      0   34.50  127.37   27 Yeosu, KO
  678 RKM      0    0       0   
 2917 RKNW      0   37.26  127.57  100 Wonju, KO
 2911 RKNY      0   38.03  128.40   74 Yangyang, KO
  676 RKP      0    0       0   
 2908 RKPC      0   33.30  126.29   25 Jeju, KO
 2909 RKPK      0   35.10  128.56    4 Pusan/Kimhae, KO
 2279 RKPK      0 35.18  128.94     4  Busan/Gimhae Intl, KR
 2918 RKPS      0   35.05  128.05    8 Sacheon, KO
 2919 RKPU      0   35.35  129.21   14 Ulsan, KO
 2295 RKS  
 1205 RKSI     0   37.47  126.45    7 Incheon Intl, KO
  711 RKSO 47122   37.08  127.03   12 Osan, KO
  494 RKSS 47110   37.56  126.79   18 Seoul/Kimpo Intl, KO
  872 RKT  
 2920 RKTH      0   35.59  129.25   21 Pohang, KO
 2912 RKTN      0   35.53  128.39   37 Taegu, KO
 2910 RKTU      0   36.42  127.30   58 Chungju, KO
 2445 RLB  
 1652 RLC  
 2682 RLG  
 2080 RMO  
 1656 RMS  
 2277 RMY  
 3135 RND  
 1953 RNG  
  133 RNO  72488   39.50 -119.78 1341 Reno/Cannon Intl, NV
 1207 RNP  
  134 ROA  72411   37.32  -79.97 0358 Roanoke, VA
  135 ROAH 47936   26.20  127.68 0053 Naha Airport, JP
  136 ROC  72529   43.12  -77.67 0169 Rochester/Monroe, NY
 2061 ROO  
 1122 ROOD 
 2564 ROST  10170   54.18   12.08   10 Rostock, Germany
 2925 ROV   34731 47.26 39.82 79 Rostov-on-Don, RU
 2863 ROW  
 3050 ROZ  
 2094 RPC  
 1899 RPL  
 1931 RPLL 
 1089 RPMM     0   14.50  121.00   13 Manila
 2798 RRD  
  588 RRV      0    0       0   
 2130 RSI  
 2868 RSO  
 1885 RSSO 
  137 RST  72644   43.92  -92.50 0402 Rochester, MN
  244 RSW      0   26.65  -81.87    9 Ft Myers/SW, FL 
 3062 RUH  
 2943 RVN   0     66.56 25.83 196 Rovaniemi, FI
  730 S00      0    0       0   
 1878 S0A  
 2017 S0L  
 1585 SAC  
  234 SAEZ 87576  -34.82  -58.53   20 Buenos Aires-Ezeiza, AG
  138 SAL  90023   13.44  -89.08 0101 San Salvador, ES (Unofcl)
  622 SAME 87418  -32.83  -68.78  704 Mendoza/El Plum, AG
  139 SAN  72290   32.73 -117.17 0009 Sn Diego/Lndbrgh, CA
  286 SAP      0   15.50  -88.02 9999 San Pedro Sula, HN
  140 SAT  72253   29.53  -98.47 0242 San Antonio Intl, TX
  282 SAV  72207   32.13  -81.20   15 Savannah, GA 
 2794 SAX  
  141 SBA  90033   34.43 -119.83 0006 Santa Barbara, CA
 1446 SBBR 83378  -15.86  -47.91 1060 Brasilia Intl, Brazil
 1561 SBG? 
  233 SBGL 83746  -22.82  -43.25    6 Rio De Janeiro Intl, BZ
  221 SBGR 90006  -23.53  -46.63  792 Sao Paulo/Guarulhos, BZ
 3107 SBK  
  142 SBN  72535   41.70  -86.32 0236 South Bend, IN
 2905 SBP  
  875 SBSN 
